,seed,primary_length,Jv,k0,surface,length,axfold,radfold,delta,nude_length,integral_diff,0.01,0.02,0.03,0.045,0.06,0.08
3444,20128628,0.11,0.010738569889,327.6558,0.00028699064642699997,0.9527,1.0,1.0,0.002,0.005,-0.00276436782542,5,16,21,15,7,6
3445,18283676,0.11,0.0129325332919,327.6558,0.00031583863512800003,1.0953,1.0,1.0,0.002,0.01,-0.00395748024168,9,18,22,16,7,7
3446,3197978,0.11,0.009340972903260001,327.6558,0.000248207496623,0.8141,1.0,1.0,0.002,0.015,-0.00448692986783,6,9,16,16,9,4
3447,84992943,0.11,0.0144727003324,327.6558,0.000417548576934,1.4985,1.0,1.0,0.002,0.02,-0.00101320994561,11,19,29,30,13,8
3448,52634567,0.11,0.0110778624487,327.6558,0.000304776647572,1.0258,1.0,1.0,0.002,0.025,-0.00305857064262,5,18,21,15,11,2
3449,97936824,0.11,0.00967206973573,327.6558,0.00026201881757399997,0.8526,1.0,1.0,0.002,0.03,-0.00359646765295,6,10,19,14,10,5
3450,8972096,0.11,0.0161864686602,327.6558,0.00044392770734900006,1.636,1.0,1.0,0.002,0.035,-0.00201871820361,8,24,26,25,18,10
3500,58249765,0.12,0.012625251907699999,327.6558,0.00035309955762800004,1.1740000000000002,1.0,1.0,0.002,0.005,-0.000716007554855,10,17,22,19,12,7
3501,38934446,0.12,0.0108516021631,327.6558,0.00030767244201599996,0.9933,1.0,1.0,0.002,0.01,-0.00219012671509,7,12,13,15,10,9
3502,67455890,0.12,0.012703461625299999,327.6558,0.000345190221131,1.1625,1.0,1.0,0.002,0.015,-0.00220165340064,9,16,23,19,14,6
3503,49299571,0.12,0.0127424062858,327.6558,0.000345214851217,1.1894,1.0,1.0,0.002,0.02,-0.0039435976772300005,8,16,19,19,13,8
3504,48643760,0.12,0.010022404569700001,327.6558,0.00025175906711799996,0.7975,1.0,1.0,0.002,0.025,-0.0044535558387099996,5,16,12,10,10,3
3505,73249181,0.12,0.010578574181899999,327.6558,0.000334931790144,1.1431,1.0,1.0,0.002,0.03,-0.0032289907017700003,5,11,17,18,17,6
3506,44749132,0.12,0.0109754680538,327.6558,0.00029331925916400005,0.9552,1.0,1.0,0.002,0.035,-0.00365103687157,5,15,18,15,11,6
3556,19978498,0.13,0.0123034691123,327.6558,0.000317455424371,1.0825,1.0,1.0,0.002,0.005,-0.00588478907532,7,15,16,18,10,4
3557,75860250,0.13,0.015122393442500002,327.6558,0.00048369680830800005,1.7663,1.0,1.0,0.002,0.01,-0.0015822165683,7,26,28,27,18,13
3558,61865648,0.13,0.0112225640939,327.6558,0.000319859936556,1.0703,1.0,1.0,0.002,0.015,-0.00410750518231,5,15,17,15,14,8
3559,67646103,0.13,0.0092329298262,327.6558,0.00024820177892400004,0.7738,1.0,1.0,0.002,0.02,-0.00585276373742,5,9,12,10,9,8
3560,19491926,0.13,0.008461746346589999,327.6558,0.000240649578681,0.7298,1.0,1.0,0.002,0.025,-0.00568463382479,5,7,9,13,10,5
3561,16850031,0.13,0.0141313401269,327.6558,0.00043203150756199995,1.5043,1.0,1.0,0.002,0.03,-0.00159754320346,9,19,25,24,16,6
3562,14272283,0.13,0.012357052536,327.6558,0.00033807080669099996,1.1446,1.0,1.0,0.002,0.035,-0.004628506175409999,7,14,19,16,12,9
3612,35839483,0.14,0.013268208715299998,327.6558,0.000404046407549,1.4165,1.0,1.0,0.002,0.005,-0.004569371812850001,7,16,22,18,15,10
3613,803946,0.14,0.0124423700711,327.6558,0.000337693878405,1.094,1.0,1.0,0.002,0.01,-0.0038232797464899998,9,18,20,12,8,7
3614,93106613,0.14,0.00873708010028,327.6558,0.00027339395908599994,0.843,1.0,1.0,0.002,0.015,-0.00442065352925,5,7,11,14,11,7
3615,68729376,0.14,0.0102608566734,327.6558,0.00030691550668199996,0.9682,1.0,1.0,0.002,0.02,-0.00415521984298,5,11,17,13,13,5
3616,15226736,0.14,0.0156815581423,327.6558,0.000489556525775,1.7383,1.0,1.0,0.002,0.025,-0.0021553097266599998,9,18,25,20,23,14
3617,19759558,0.14,0.0102185133084,327.6558,0.00031577002274400004,1.0317,1.0,1.0,0.002,0.03,-0.00449932635007,5,13,14,14,11,6
3618,4643165,0.14,0.011825182972,327.6558,0.00033360528406200005,1.1121,1.0,1.0,0.002,0.035,-0.00496201144957,6,15,20,16,9,8
3668,33227998,0.1,0.0085014104634,327.6558,0.000185648396625,0.5722,1.0,1.0,0.002,0.005,-0.00567417125453,7,9,11,9,6,1
3669,94020610,0.1,0.0066424585461199994,327.6558,0.00019428432067099998,0.6292,1.0,1.0,0.002,0.01,-0.005788328203390001,2,7,13,9,10,2
3670,17882503,0.1,0.0091094186235,327.6558,0.000210121466229,0.6663,1.0,1.0,0.002,0.015,-0.00508148598028,6,13,15,8,5,3
3671,22355546,0.1,0.010771374197899999,327.6558,0.000300830995694,1.0302,1.0,1.0,0.002,0.02,-0.0020605134255499997,6,15,23,17,8,5
3672,24752471,0.1,0.010917473637299998,327.6558,0.000358470939649,1.2678,1.0,1.0,0.002,0.025,-0.000502006838852,6,15,22,20,14,8
3673,96633340,0.1,0.0124590846472,327.6558,0.000353225346997,1.2713,1.0,1.0,0.002,0.03,-0.00292955157964,9,15,27,25,10,5
3674,58025033,0.1,0.0132938202517,327.6558,0.000322770553035,1.1345,1.0,1.0,0.002,0.035,-0.00297670171298,10,22,22,17,13,3
3724,42469009,0.11,0.0106328106957,327.6558,0.00027898586834599996,0.9513,1.0,1.0,0.002,0.005,-0.00512549361307,7,11,14,15,14,6
3725,11935852,0.11,0.012409499779700002,327.6558,0.000355064818611,1.2494,1.0,1.0,0.002,0.01,-0.0019361735702699999,9,15,20,18,15,7
3726,54021955,0.11,0.0139202716567,327.6558,0.00047561369775500005,1.7374,1.0,1.0,0.002,0.015,0.0013281903018,7,21,31,27,22,10
3727,31676471,0.11,0.0114665902133,327.6558,0.00038614521676800004,1.3773,1.0,1.0,0.002,0.02,-0.0017177600781199999,5,16,26,21,14,7
3728,27552212,0.11,0.00988996841009,327.6558,0.00023235187849999998,0.7578,1.0,1.0,0.002,0.025,-0.00546996656312,7,13,16,8,6,5
3729,92716036,0.11,0.012977190985399999,327.6558,0.000380565886446,1.3336,1.0,1.0,0.002,0.03,-0.0008239899866569999,8,17,25,23,11,7
3730,93359359,0.11,0.00910426475051,327.6558,0.00022413466592400004,0.7108,1.0,1.0,0.002,0.035,-0.0052201627169,4,12,16,9,8,4
3780,93056649,0.12,0.0109678052318,327.6558,0.000293747206915,0.9526,1.0,1.0,0.002,0.005,-0.0034487187876500003,6,14,18,12,11,7
3781,88699812,0.12,0.0109559225559,327.6558,0.00030359308395499997,1.0177,1.0,1.0,0.002,0.01,-0.00391391109109,6,11,18,16,14,6
3782,72184179,0.12,0.0168389855657,327.6558,0.000502519516179,1.8049,1.0,1.0,0.002,0.015,0.00111564081651,10,28,29,25,17,18
